URL: https://entomology.gitlab.io/hive.html?game=bga:12253730

1: wS1 .
2: bQ wS1-
3: wQ \wS1
4: bA1 bQ/
5: wG1 -wS1
6: bA1 \wQ
7: wG1 bQ-
8: bB1 bA1/
9: wB1 wG1\
10: bB1 bA1
11: wB1 wG1
12: bB1 wQ
13: wB1 bQ
14: bB2 bA1-
15: wB2 wB1/
16: bA1 wB2/
17: wS2 wB1\
18: bA1 /wS2
19: wB2 wB1
20: bG1 bB2/
21: wA1 wB2/
22: bG1 -wS1
23: wB2 wS1\
24: bS1 /bG1
25: wB1 bB1-
