URL: https://entomology.gitlab.io/hive.html?game=bga:8233125

1: wB1 .
2: bG1 -wB1
3: wQ wB1\
4: bQ \bG1
5: wA1 wB1-
6: bS1 /bG1
7: wA2 wB1/
8: bS1 wQ\
9: wS1 \wA2
10: bB1 /bS1
11: wS1 \bQ
12: bB1 -bS1
13: wA1 /bB1
14: bG2 -bG1
15: wA2 -bG2
16: bA1 bS1-
17: wA2 bA1-
18: bA2 bS1\
19: wA1 bA2\
20: bB1 wQ
21: wA3 wB1/
22: bA3 -bS1
23: wA3 bB1-
24: bG2 wB1-
25: wA3 bA1/
26: bG3 bA3\
27: wA2 /bG3
28: bB2 bG2/
29: wS2 wA3/
30: bB2 bG2
31: wS2 wB1/
32: bB2 bB1-
33: wA2 bG1\
