URL: https://entomology.gitlab.io/hive.html?game=bga:6456029

1: wS1 .
2: bG1 wS1-
3: wB1 /wS1
4: bQ bG1/
5: wB2 \wS1
6: bA1 bQ-
7: wQ -wS1
8: bA1 wB2/
9: wA1 /wB1
10: bS1 \bA1
11: wA1 bQ-
12: bS1 -wQ
13: wA2 /wB1
14: bS2 /bS1
15: wA2 bA1-
16: bG1 -bS1
17: wB1 wS1
18: bB1 bG1/
19: wB1 wS1-
20: bA1 bS2-
21: wB2 bB1-
22: bB1 wB2
23: wA1 wS1/
24: bS2 bA1-
25: wA1 bB1-
